"Title","URL","Description","h1 headings","h1 count","h2 headings","h3 headings","h4 headings","Title length","Description length","Response time","Content","Link count","Word count","Possible duplicates","Internal backlinks","Last modified","Robots","Canonical","Image count","Image weight","Depth","Internal links","External links","Redirects to here"
"Facebook теперь маркирует государственные СМИ - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/facebook-markiruet-gosudarstvennye-smi/","","Facebook теперь маркирует государственные СМИ","1","","","","71","0","13.0914 s","53kb","69","267","","59","","","https://s-t-o-l.com/novost/facebook-markiruet-gosudarstvennye-smi/","25","208 kb","2","72","22","0"
"На Алтае данные по COVID-19 согласовывали с губернатором - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/na-altae-dannye-po-covid-19-soglasovyvali-s-gubernatorom/","","На Алтае данные по COVID-19 согласовывали с губернатором","1","","","","82","0","13.7973 s","53kb","68","265","","59","","","https://s-t-o-l.com/novost/na-altae-dannye-po-covid-19-soglasovyvali-s-gubernatorom/","25","208 kb","2","72","21","0"
"Архив Материалы - Страница 3 из 282 - Медиапроект s-t-o-l.com Архив | Медиапроект s-t-o-l.com","https://s-t-o-l.com/page/3/","","Материалы","1","","","","93","0","10.1965 s","61kb","55","320","","1","","","https://s-t-o-l.com/%25teg%25/page/3/","20","1289 kb","2","65","10","0"
"Россияне смогут увидеть в небе МКС - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/rossiyane-smogut-uvidet-v-nebe-mks/","","Россияне смогут увидеть в небе МКС","1","","","","60","0","10.5620 s","54kb","68","391","","59","","","https://s-t-o-l.com/novost/rossiyane-smogut-uvidet-v-nebe-mks/","25","208 kb","2","72","21","0"
"В Германии нашли европейского лесного слона - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/v-germanii-nashli-evropejskogo-lesnogo-slona/","","В Германии нашли европейского лесного слона","1","","","","69","0","14.4400 s","54kb","68","398","","59","","","https://s-t-o-l.com/novost/v-germanii-nashli-evropejskogo-lesnogo-slona/","25","208 kb","2","72","21","0"
"ГОСУДАРСТВО И ЧЕЛОВЕК - последние новости и статьи | Медиапроект s-t-o-l.com","https://s-t-o-l.com/gosudarstvo-i-chelovek/page/3/","","Государство и человек","1","","","","76","0","5.4536 s","59kb","53","307","55","1","","","https://s-t-o-l.com/gosudarstvo-i-chelovek/page/3/","15","899 kb","3","58","10","0"
"Собянин назвал условие для разрешения прогулок в Москве - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/sobyanin-nazval-uslovie-dlya-razresheniya-progulok-v-moskve/","","Собянин назвал условие для разрешения прогулок в Москве","1","","","","81","0","17.3830 s","54kb","68","376","","59","","","https://s-t-o-l.com/novost/sobyanin-nazval-uslovie-dlya-razresheniya-progulok-v-moskve/","25","208 kb","2","72","21","0"
"СТАТЬЯ - последние новости и статьи | Медиапроект s-t-o-l.com","https://s-t-o-l.com/statya/page/3/","","статья","1","","","","61","0","8.0372 s","59kb","53","306","","1","","","https://s-t-o-l.com/statya/page/3/","18","1145 kb","3","61","10","0"
"КУЛЬТУРА - последние новости и статьи | Медиапроект s-t-o-l.com","https://s-t-o-l.com/kultura/page/3/","","Культура","1","","","","63","0","9.4978 s","59kb","53","270","","1","","","https://s-t-o-l.com/kultura/page/3/","18","1067 kb","3","61","10","0"
"СЛОВАРЬ - последние новости и статьи | Медиапроект s-t-o-l.com","https://s-t-o-l.com/slovar/page/3/","","Словарь","1","","","","62","0","6.2878 s","58kb","50","257","","1","","","https://s-t-o-l.com/slovar/page/3/","18","1050 kb","3","58","10","0"
"ИСТОРИЯ - последние новости и статьи | Медиапроект s-t-o-l.com","https://s-t-o-l.com/istoriya/page/3/","","История","1","","","","62","0","5.3290 s","59kb","52","304","44","1","","","https://s-t-o-l.com/istoriya/page/3/","18","1102 kb","3","60","10","0"
"ОБРАЗОВАНИЕ - последние новости и статьи | Медиапроект s-t-o-l.com","https://s-t-o-l.com/obrazovanie/page/3/","","Образование","1","","","","66","0","11.8240 s","58kb","49","273","","1","","","https://s-t-o-l.com/obrazovanie/page/3/","18","960 kb","3","57","10","0"
"СТОЛ НЕДЕЛИ - последние новости и статьи | Медиапроект s-t-o-l.com","https://s-t-o-l.com/stol-nedeli/page/3/","","Стол недели","1","","","","66","0","9.3238 s","58kb","49","266","","1","","","https://s-t-o-l.com/stol-nedeli/page/3/","18","897 kb","3","57","10","0"
"ЦЕРКОВЬ И ОБЩЕСТВО - последние новости и статьи | Медиапроект s-t-o-l.com","https://s-t-o-l.com/tserkov-i-obshhestvo/page/3/","","Церковь и общество","1","","","","73","0","8.6518 s","59kb","50","303","44","1","","","https://s-t-o-l.com/tserkov-i-obshhestvo/page/3/","18","1102 kb","3","58","10","0"
"Архив События - Страница 3 из 9 - Медиапроект s-t-o-l.com Архив | Медиапроект s-t-o-l.com","https://s-t-o-l.com/events/page/3/","","События","1","","","","89","0","8.2450 s","58kb","53","229","","1","","","https://s-t-o-l.com/event/page/3/","14","627 kb","3","57","10","0"
"РЕПРЕССИИ - последние новости и статьи | Медиапроект s-t-o-l.com","https://s-t-o-l.com/repressii/page/2/","","репрессии","1","","","","64","0","7.2807 s","59kb","53","289","","1","","","https://s-t-o-l.com/repressii/page/2/","18","1085 kb","3","61","10","0"
"ГРАЖДАНСКАЯ ВОЙНА - последние новости и статьи | Медиапроект s-t-o-l.com","https://s-t-o-l.com/grazhdanskaya-vojna/page/2/","","гражданская война","1","","","","72","0","8.0283 s","50kb","49","172","","1","","","https://s-t-o-l.com/grazhdanskaya-vojna/page/2/","4","171 kb","3","43","10","0"
"100 ЛЕТ НАЗАД - последние новости и статьи | Медиапроект s-t-o-l.com","https://s-t-o-l.com/special_projects/100-let-nazad/page/3/","","100 лет назад","1","","","","68","0","3.8824 s","60kb","57","297","","1","","","https://s-t-o-l.com/special_projects/100-let-nazad/page/3/","18","1245 kb","3","65","10","0"
"XX ВЕК - последние новости и статьи | Медиапроект s-t-o-l.com","https://s-t-o-l.com/xx-vek/page/2/","","XX век","1","","","","61","0","1.7830 s","59kb","52","299","26","1","","","https://s-t-o-l.com/xx-vek/page/2/","18","1188 kb","3","60","10","0"
"S-ТОЛКОМ О ЦЕРКВИ - последние новости и статьи | Медиапроект s-t-o-l.com","https://s-t-o-l.com/special_projects/s-tolcom-o-tserkvi/page/3/","","s-толком о церкви","1","","","","72","0","8.0261 s","59kb","57","276","","1","","","https://s-t-o-l.com/special_projects/s-tolcom-o-tserkvi/page/3/","18","1124 kb","3","65","10","0"
"Автор Оксана Прилепина - Страница 3 из 3 Архив | Медиапроект s-t-o-l.com","https://s-t-o-l.com/author/prilepina/page/3/","","Оксана Прилепина","1","","","","72","0","3.3304 s","55kb","51","223","","1","","","https://s-t-o-l.com/author/prilepina/page/3/","13","677 kb","3","54","10","0"
"ГЛАВРЕД ГОВОРИТ - последние новости и статьи | Медиапроект s-t-o-l.com","https://s-t-o-l.com/special_projects/glavred-govorit/page/3/","","Главред говорит","1","","","","70","0","6.4316 s","60kb","57","306","","1","","","https://s-t-o-l.com/special_projects/glavred-govorit/page/3/","18","909 kb","3","65","10","0"
"КАЛЕНДАРЬ «СТОЛА» - последние новости и статьи | Медиапроект s-t-o-l.com","https://s-t-o-l.com/special_projects/kalendar-stola/page/3/","","Календарь «Стола»","1","","","","72","0","3.7693 s","60kb","57","292","","1","","","https://s-t-o-l.com/special_projects/kalendar-stola/page/3/","18","1095 kb","3","65","10","0"
"РУССКИЕ КАРТИНКИ - последние новости и статьи | Медиапроект s-t-o-l.com","https://s-t-o-l.com/special_projects/russkie-kartinki/page/3/","","Русские картинки","1","","","","71","0","8.6955 s","59kb","57","276","","1","","","https://s-t-o-l.com/special_projects/russkie-kartinki/page/3/","18","1489 kb","3","65","10","0"
"Автор Владимир Тихомиров - Страница 3 из 66 Архив | Медиапроект s-t-o-l.com","https://s-t-o-l.com/author/tikhomirov/page/3/","","Владимир Тихомиров","1","","","","75","0","11.1642 s","59kb","57","276","","1","","","https://s-t-o-l.com/author/tikhomirov/page/3/","18","971 kb","3","65","10","0"
"СТОЛ СПРАВОК - последние новости и статьи | Медиапроект s-t-o-l.com","https://s-t-o-l.com/special_projects/stol-spravok/page/3/","","Стол справок","1","","","","67","0","9.8723 s","59kb","56","275","","1","","","https://s-t-o-l.com/special_projects/stol-spravok/page/3/","18","1218 kb","3","64","10","0"
"СТУДЕНТЫ РЕВОЛЮЦИИ - последние новости и статьи | Медиапроект s-t-o-l.com","https://s-t-o-l.com/special_projects/studentyrevolutsii/page/3/","","Студенты революции","1","","","","73","0","12.7121 s","56kb","53","284","","1","","","https://s-t-o-l.com/special_projects/studentyrevolutsii/page/3/","12","655 kb","3","55","10","0"
"Автор Наталья Афанасьева - Страница 2 из 8 Архив | Медиапроект s-t-o-l.com","https://s-t-o-l.com/author/afanaseva/page/2/","","Наталья Афанасьева","1","","","","74","0","5.9374 s","58kb","49","258","","1","","","https://s-t-o-l.com/author/afanaseva/page/2/","19","970 kb","3","58","10","0"
"Автор Виктор Правдюк - Архив | Медиапроект s-t-o-l.com","https://s-t-o-l.com/author/pravduk/","","Виктор Правдюк","1","","","","54","0","7.2550 s","48kb","45","163","","3","","","https://s-t-o-l.com/author/pravduk/","6","224 kb","3","41","10","0"
"ОБЩЕСТВО - последние новости и статьи | Медиапроект s-t-o-l.com","https://s-t-o-l.com/obshhestvo/","","общество","1","","","","63","0","4.9320 s","55kb","45","248","53","14","","","https://s-t-o-l.com/obshhestvo/","18","1071 kb","3","53","10","0"
"РОДИНА - последние новости и статьи | Медиапроект s-t-o-l.com","https://s-t-o-l.com/rodina/","","родина","1","","","","61","0","10.8021 s","48kb","45","163","","1","","","https://s-t-o-l.com/rodina/","5","183 kb","3","40","10","0"
"Автор Редакция медиапроекта «Стол» - Страница 2 из 24 Архив | Медиапроект s-t-o-l.com","https://s-t-o-l.com/author/redakcia/page/2/","","Редакция медиапроекта «Стол»","1","","","","85","0","11.9573 s","58kb","54","243","","1","","","https://s-t-o-l.com/author/redakcia/page/2/","11","550 kb","3","55","10","0"
"Автор Кристина Рудич - Архив | Медиапроект s-t-o-l.com","https://s-t-o-l.com/author/rudich/","","Кристина Рудич","1","","","","54","0","7.9249 s","55kb","47","212","","6","","","https://s-t-o-l.com/author/rudich/","17","1203 kb","3","54","10","0"
"Автор Ксения Цветкова - Архив | Медиапроект s-t-o-l.com","https://s-t-o-l.com/author/xensun/","","Ксения Цветкова","1","","","","55","0","3.2644 s","55kb","47","242","","12","","","https://s-t-o-l.com/author/xensun/","17","859 kb","3","54","10","0"
"Наталья Ликвинцева: «Самое удивительное в матери Марии – это внимательный взгляд на любого человека» - Медиапроект s-t-o-l.com","https://s-t-o-l.com/kultura/natalya-likvintseva-samoe-udivitelnoe-v-materi-marii-eto-vnimatelnyj-vzglyad-na-lyubogo-cheloveka/","","Наталья Ликвинцева: «Самое удивительное в матери Марии – это внимательный взгляд на любого человека»","1","","","","126","0","1.6437 s","111kb","77","4171","","6","","","https://s-t-o-l.com/kultura/natalya-likvintseva-samoe-udivitelnoe-v-materi-marii-eto-vnimatelnyj-vzglyad-na-lyubogo-cheloveka/","63","2021 kb","3","118","22","0"
